,state,county,fips total,1992,1996,2000,2004,2008,2012,2016,2020
1880,North Dakota,Kidder,38043,R,R,R,R,R,R,R,R
1881,North Dakota,Logan,38047,R,R,R,R,R,R,R,R
1882,North Dakota,Mercer,38057,R,R,R,R,R,R,R,R
1883,North Dakota,Morton,38059,R,R,R,R,R,R,R,R
1884,North Dakota,Mountrail,38061,D,D,R,R,D,R,R,R
1885,North Dakota,Nelson,38063,R,D,R,R,D,R,R,R
1886,North Dakota,Oliver,38065,R,R,R,R,R,R,R,R
1887,North Dakota,Pembina,38067,R,R,R,R,R,R,R,R
1888,North Dakota,Pierce,38069,R,R,R,R,R,R,R,R
1889,North Dakota,Ramsey,38071,R,D,R,R,R,R,R,R
1890,North Dakota,Ransom,38073,D,D,R,R,D,D,R,R
1891,North Dakota,Renville,38075,R,R,R,R,R,R,R,R
1892,North Dakota,Richland,38077,R,R,R,R,R,R,R,R
1893,North Dakota,Rolette,38079,D,D,D,D,D,D,D,D
1894,North Dakota,Sargent,38081,D,D,R,R,D,D,R,R
1895,North Dakota,Sheridan,38083,R,R,R,R,R,R,R,R
1896,North Dakota,Sioux,38085,D,D,D,D,D,D,D,D
1897,North Dakota,Slope,38087,R,R,R,R,R,R,R,R
1898,North Dakota,Stark,38089,R,R,R,R,R,R,R,R
1899,North Dakota,Steele,38091,D,D,R,D,D,D,R,R
1900,North Dakota,Stutsman,38093,R,R,R,R,R,R,R,R
1901,North Dakota,Towner,38095,D,D,R,R,D,R,R,R
1902,North Dakota,Traill,38097,R,D,R,R,D,R,R,R
1903,North Dakota,Walsh,38099,R,R,R,R,R,R,R,R
1904,North Dakota,Ward,38101,R,R,R,R,R,R,R,R
1905,North Dakota,Wells,38103,R,R,R,R,R,R,R,R
1906,North Dakota,Williams,38105,R,R,R,R,R,R,R,R
1907,Ohio,Adams,39001,R,R,R,R,R,R,R,R
1908,Ohio,Allen,39003,R,R,R,R,R,R,R,R
1909,Ohio,Ashland,39005,R,R,R,R,R,R,R,R
1910,Ohio,Ashtabula,39007,D,D,D,D,D,D,R,R
1911,Ohio,Athens,39009,D,D,D,D,D,D,D,D
1912,Ohio,Auglaize,39011,R,R,R,R,R,R,R,R
1913,Ohio,Belmont,39013,D,D,D,D,D,R,R,R
1914,Ohio,Brown,39015,R,R,R,R,R,R,R,R
1915,Ohio,Butler,39017,R,R,R,R,R,R,R,R
1916,Ohio,Carroll,39019,D,D,R,R,R,R,R,R
1917,Ohio,Champaign,39021,R,R,R,R,R,R,R,R
1918,Ohio,Clark,39023,D,D,D,R,R,R,R,R
1919,Ohio,Clermont,39025,R,R,R,R,R,R,R,R
1920,Ohio,Clinton,39027,R,R,R,R,R,R,R,R
1921,Ohio,Columbiana,39029,D,D,R,R,R,R,R,R
1922,Ohio,Coshocton,39031,D,R,R,R,R,R,R,R
1923,Ohio,Crawford,39033,R,R,R,R,R,R,R,R
1924,Ohio,Cuyahoga,39035,D,D,D,D,D,D,D,D
1925,Ohio,Darke,39037,R,R,R,R,R,R,R,R
1926,Ohio,Defiance,39039,R,R,R,R,R,R,R,R
1927,Ohio,Delaware,39041,R,R,R,R,R,R,R,R
1928,Ohio,Erie,39043,D,D,D,D,D,D,R,R
1929,Ohio,Fairfield,39045,R,R,R,R,R,R,R,R
1930,Ohio,Fayette,39047,R,R,R,R,R,R,R,R
1931,Ohio,Franklin,39049,R,D,D,D,D,D,D,D
1932,Ohio,Fulton,39051,R,R,R,R,R,R,R,R
1933,Ohio,Gallia,39053,R,D,R,R,R,R,R,R
1934,Ohio,Geauga,39055,R,R,R,R,R,R,R,R
1935,Ohio,Greene,39057,R,R,R,R,R,R,R,R
1936,Ohio,Guernsey,39059,D,D,R,R,R,R,R,R
1937,Ohio,Hamilton,39061,R,R,R,R,D,D,D,D
1938,Ohio,Hancock,39063,R,R,R,R,R,R,R,R
1939,Ohio,Hardin,39065,R,R,R,R,R,R,R,R
1940,Ohio,Harrison,39067,D,D,R,R,R,R,R,R
1941,Ohio,Henry,39069,R,R,R,R,R,R,R,R
1942,Ohio,Highland,39071,R,R,R,R,R,R,R,R
1943,Ohio,Hocking,39073,D,D,R,R,R,R,R,R
1944,Ohio,Holmes,39075,R,R,R,R,R,R,R,R
1945,Ohio,Huron,39077,R,D,R,R,R,R,R,R
1946,Ohio,Jackson,39079,R,D,R,R,R,R,R,R
1947,Ohio,Jefferson,39081,D,D,D,D,D,R,R,R
1948,Ohio,Knox,39083,R,R,R,R,R,R,R,R
1949,Ohio,Lake,39085,R,D,R,R,D,R,R,R
1950,Ohio,Lawrence,39087,D,D,R,R,R,R,R,R
1951,Ohio,Licking,39089,R,R,R,R,R,R,R,R
1952,Ohio,Logan,39091,R,R,R,R,R,R,R,R
1953,Ohio,Lorain,39093,D,D,D,D,D,D,D,R
1954,Ohio,Lucas,39095,D,D,D,D,D,D,D,D
1955,Ohio,Madison,39097,R,R,R,R,R,R,R,R
1956,Ohio,Mahoning,39099,D,D,D,D,D,D,D,R
1957,Ohio,Marion,39101,R,R,R,R,R,R,R,R
1958,Ohio,Medina,39103,R,R,R,R,R,R,R,R
1959,Ohio,Meigs,39105,D,D,R,R,R,R,R,R
1960,Ohio,Mercer,39107,R,R,R,R,R,R,R,R
1961,Ohio,Miami,39109,R,R,R,R,R,R,R,R
1962,Ohio,Monroe,39111,D,D,D,D,D,R,R,R
1963,Ohio,Montgomery,39113,D,D,D,D,D,D,R,D
1964,Ohio,Morgan,39115,R,R,R,R,R,R,R,R
1965,Ohio,Morrow,39117,R,R,R,R,R,R,R,R
1966,Ohio,Muskingum,39119,R,R,R,R,R,R,R,R
1967,Ohio,Noble,39121,R,D,R,R,R,R,R,R
1968,Ohio,Ottawa,39123,D,D,R,R,D,D,R,R
1969,Ohio,Paulding,39125,R,R,R,R,R,R,R,R
1970,Ohio,Perry,39127,D,D,R,R,R,R,R,R
1971,Ohio,Pickaway,39129,R,R,R,R,R,R,R,R
1972,Ohio,Pike,39131,D,D,R,R,R,R,R,R
1973,Ohio,Portage,39133,D,D,D,D,D,D,R,R
1974,Ohio,Preble,39135,R,R,R,R,R,R,R,R
1975,Ohio,Putnam,39137,R,R,R,R,R,R,R,R
1976,Ohio,Richland,39139,R,R,R,R,R,R,R,R
1977,Ohio,Ross,39141,R,D,R,R,R,R,R,R
1978,Ohio,Sandusky,39143,R,D,R,R,D,D,R,R
1979,Ohio,Scioto,39145,D,D,R,R,R,R,R,R
1980,Ohio,Seneca,39147,R,D,R,R,R,R,R,R
1981,Ohio,Shelby,39149,R,R,R,R,R,R,R,R
1982,Ohio,Stark,39151,D,D,R,D,D,D,R,R
1983,Ohio,Summit,39153,D,D,D,D,D,D,D,D
1984,Ohio,Trumbull,39155,D,D,D,D,D,D,R,R
1985,Ohio,Tuscarawas,39157,D,D,R,R,D,R,R,R
1986,Ohio,Union,39159,R,R,R,R,R,R,R,R
1987,Ohio,Van Wert,39161,R,R,R,R,R,R,R,R
1988,Ohio,Vinton,39163,D,D,R,R,R,R,R,R
1989,Ohio,Warren,39165,R,R,R,R,R,R,R,R
1990,Ohio,Washington,39167,R,R,R,R,R,R,R,R
1991,Ohio,Wayne,39169,R,R,R,R,R,R,R,R
1992,Ohio,Williams,39171,R,R,R,R,R,R,R,R
1993,Ohio,Wood,39173,D,D,R,R,D,D,R,R
1994,Ohio,Wyandot,39175,R,R,R,R,R,R,R,R
1995,Oklahoma,Adair,40001,R,R,R,R,R,R,R,R
1996,Oklahoma,Alfalfa,40003,R,R,R,R,R,R,R,R
1997,Oklahoma,Atoka,40005,D,D,R,R,R,R,R,R
1998,Oklahoma,Beaver,40007,R,R,R,R,R,R,R,R
1999,Oklahoma,Beckham,40009,D,R,R,R,R,R,R,R
2000,Oklahoma,Blaine,40011,R,R,R,R,R,R,R,R
2001,Oklahoma,Bryan,40013,D,D,R,R,R,R,R,R
2002,Oklahoma,Caddo,40015,D,D,R,R,R,R,R,R
2003,Oklahoma,Canadian,40017,R,R,R,R,R,R,R,R
2004,Oklahoma,Carter,40019,D,D,R,R,R,R,R,R
2005,Oklahoma,Cherokee,40021,D,D,D,R,R,R,R,R
2006,Oklahoma,Choctaw,40023,D,D,D,R,R,R,R,R
2007,Oklahoma,Cimarron,40025,R,R,R,R,R,R,R,R
2008,Oklahoma,Cleveland,40027,R,R,R,R,R,R,R,R
2009,Oklahoma,Coal,40029,D,D,R,R,R,R,R,R
2010,Oklahoma,Comanche,40031,R,R,R,R,R,R,R,R
2011,Oklahoma,Cotton,40033,D,D,R,R,R,R,R,R
2012,Oklahoma,Craig,40035,D,D,R,R,R,R,R,R
2013,Oklahoma,Creek,40037,R,R,R,R,R,R,R,R
2014,Oklahoma,Custer,40039,R,R,R,R,R,R,R,R
2015,Oklahoma,Delaware,40041,D,R,R,R,R,R,R,R
2016,Oklahoma,Dewey,40043,R,R,R,R,R,R,R,R
2017,Oklahoma,Ellis,40045,R,R,R,R,R,R,R,R
2018,Oklahoma,Garfield,40047,R,R,R,R,R,R,R,R
2019,Oklahoma,Garvin,40049,D,D,R,R,R,R,R,R
2020,Oklahoma,Grady,40051,R,R,R,R,R,R,R,R
2021,Oklahoma,Grant,40053,R,R,R,R,R,R,R,R
2022,Oklahoma,Greer,40055,D,D,R,R,R,R,R,R
2023,Oklahoma,Harmon,40057,D,D,R,R,R,R,R,R
2024,Oklahoma,Harper,40059,R,R,R,R,R,R,R,R
2025,Oklahoma,Haskell,40061,D,D,D,R,R,R,R,R
2026,Oklahoma,Hughes,40063,D,D,D,R,R,R,R,R
2027,Oklahoma,Jackson,40065,R,R,R,R,R,R,R,R
2028,Oklahoma,Jefferson,40067,D,D,R,R,R,R,R,R
2029,Oklahoma,Johnston,40069,D,D,R,R,R,R,R,R
2030,Oklahoma,Kay,40071,R,R,R,R,R,R,R,R
2031,Oklahoma,Kingfisher,40073,R,R,R,R,R,R,R,R
2032,Oklahoma,Kiowa,40075,D,D,R,R,R,R,R,R
2033,Oklahoma,Latimer,40077,D,D,D,R,R,R,R,R
2034,Oklahoma,Le Flore,40079,D,D,R,R,R,R,R,R
2035,Oklahoma,Lincoln,40081,R,R,R,R,R,R,R,R
2036,Oklahoma,Logan,40083,R,R,R,R,R,R,R,R
2037,Oklahoma,Love,40085,D,D,R,R,R,R,R,R
2038,Oklahoma,Major,40093,R,R,R,R,R,R,R,R
2039,Oklahoma,Marshall,40095,D,D,R,R,R,R,R,R
2040,Oklahoma,Mayes,40097,D,D,R,R,R,R,R,R
2041,Oklahoma,Murray,40099,D,D,R,R,R,R,R,R
2042,Oklahoma,Muskogee,40101,D,D,D,R,R,R,R,R
2043,Oklahoma,Noble,40103,R,R,R,R,R,R,R,R
2044,Oklahoma,Nowata,40105,D,D,R,R,R,R,R,R
2045,Oklahoma,Okfuskee,40107,D,D,R,R,R,R,R,R
2046,Oklahoma,Oklahoma,40109,R,R,R,R,R,R,R,R
2047,Oklahoma,Okmulgee,40111,D,D,D,R,R,R,R,R
2048,Oklahoma,Osage,40113,D,D,R,R,R,R,R,R
2049,Oklahoma,Ottawa,40115,D,D,D,R,R,R,R,R
2050,Oklahoma,Pawnee,40117,R,D,R,R,R,R,R,R
2051,Oklahoma,Payne,40119,R,R,R,R,R,R,R,R
2052,Oklahoma,Pittsburg,40121,D,D,R,R,R,R,R,R
2053,Oklahoma,Pontotoc,40123,D,D,R,R,R,R,R,R
2054,Oklahoma,Pottawatomie,40125,R,R,R,R,R,R,R,R
2055,Oklahoma,Pushmataha,40127,D,D,R,R,R,R,R,R
2056,Oklahoma,Roger Mills,40129,R,R,R,R,R,R,R,R
2057,Oklahoma,Rogers,40131,R,R,R,R,R,R,R,R
2058,Oklahoma,Seminole,40133,D,D,R,R,R,R,R,R
2059,Oklahoma,Sequoyah,40135,D,D,R,R,R,R,R,R
2060,Oklahoma,Stephens,40137,D,R,R,R,R,R,R,R
2061,Oklahoma,Texas,40139,R,R,R,R,R,R,R,R
2062,Oklahoma,Tillman,40141,D,D,R,R,R,R,R,R
2063,Oklahoma,Tulsa,40143,R,R,R,R,R,R,R,R
2064,Oklahoma,Wagoner,40145,R,R,R,R,R,R,R,R
2065,Oklahoma,Washington,40147,R,R,R,R,R,R,R,R
2066,Oklahoma,Washita,40149,D,R,R,R,R,R,R,R
2067,Oklahoma,Woods,40151,R,R,R,R,R,R,R,R
2068,Oklahoma,Woodward,40153,R,R,R,R,R,R,R,R
2069,Oregon,Baker,41001,R,R,R,R,R,R,R,R
2070,Oregon,Benton,41003,D,D,D,D,D,D,D,D
2071,Oregon,Clackamas,41005,D,D,R,R,D,D,D,D
2072,Oregon,Clatsop,41007,D,D,D,D,D,D,D,D
2073,Oregon,Columbia,41009,D,D,D,D,D,D,R,R
2074,Oregon,Coos,41011,D,D,R,R,R,R,R,R
2075,Oregon,Crook,41013,R,R,R,R,R,R,R,R
2076,Oregon,Curry,41015,D,R,R,R,R,R,R,R
2077,Oregon,Deschutes,41017,D,R,R,R,R,R,R,D
2078,Oregon,Douglas,41019,R,R,R,R,R,R,R,R
2079,Oregon,Gilliam,41021,R,D,R,R,R,R,R,R
2080,Oregon,Grant,41023,R,R,R,R,R,R,R,R
2081,Oregon,Harney,41025,R,R,R,R,R,R,R,R
2082,Oregon,Hood River,41027,D,D,D,D,D,D,D,D
2083,Oregon,Jackson,41029,D,R,R,R,D,R,R,R
2084,Oregon,Jefferson,41031,D,R,R,R,R,R,R,R
2085,Oregon,Josephine,41033,R,R,R,R,R,R,R,R
2086,Oregon,Klamath,41035,R,R,R,R,R,R,R,R
2087,Oregon,Lake,41037,R,R,R,R,R,R,R,R
2088,Oregon,Lane,41039,D,D,D,D,D,D,D,D
2089,Oregon,Lincoln,41041,D,D,D,D,D,D,D,D
2090,Oregon,Linn,41043,R,R,R,R,R,R,R,R
2091,Oregon,Malheur,41045,R,R,R,R,R,R,R,R
2092,Oregon,Marion,41047,R,D,R,R,D,R,R,D
2093,Oregon,Morrow,41049,R,D,R,R,R,R,R,R
2094,Oregon,Multnomah,41051,D,D,D,D,D,D,D,D
2095,Oregon,Polk,41053,R,R,R,R,R,R,R,R
2096,Oregon,Sherman,41055,R,R,R,R,R,R,R,R
2097,Oregon,Tillamook,41057,D,D,R,R,D,D,R,R
2098,Oregon,Umatilla,41059,R,R,R,R,R,R,R,R
2099,Oregon,Union,41061,R,R,R,R,R,R,R,R
2100,Oregon,Wallowa,41063,R,R,R,R,R,R,R,R
2101,Oregon,Wasco,41065,D,D,R,R,D,R,R,R
2102,Oregon,Washington,41067,D,D,D,D,D,D,D,D
2103,Oregon,Wheeler,41069,R,R,R,R,R,R,R,R
2104,Oregon,Yamhill,41071,R,R,R,R,R,R,R,R
2105,Pennsylvania,Adams,42001,R,R,R,R,R,R,R,R
2106,Pennsylvania,Allegheny,42003,D,D,D,D,D,D,D,D
2107,Pennsylvania,Armstrong,42005,D,D,R,R,R,R,R,R
2108,Pennsylvania,Beaver,42007,D,D,D,D,R,R,R,R
2109,Pennsylvania,Bedford,42009,R,R,R,R,R,R,R,R
2110,Pennsylvania,Berks,42011,R,R,R,R,D,R,R,R
2111,Pennsylvania,Blair,42013,R,R,R,R,R,R,R,R
2112,Pennsylvania,Bradford,42015,R,R,R,R,R,R,R,R
2113,Pennsylvania,Bucks,42017,D,D,D,D,D,D,D,D
2114,Pennsylvania,Butler,42019,R,R,R,R,R,R,R,R
2115,Pennsylvania,Cambria,42021,D,D,D,R,D,R,R,R
2116,Pennsylvania,Cameron,42023,R,R,R,R,R,R,R,R
2117,Pennsylvania,Carbon,42025,D,D,D,R,D,R,R,R
2118,Pennsylvania,Centre,42027,D,D,R,R,D,D,D,D
2119,Pennsylvania,Chester,42029,R,R,R,R,D,R,D,D
2120,Pennsylvania,Clarion,42031,R,R,R,R,R,R,R,R
2121,Pennsylvania,Clearfield,42033,D,R,R,R,R,R,R,R
2122,Pennsylvania,Clinton,42035,D,D,R,R,R,R,R,R
2123,Pennsylvania,Columbia,42037,R,D,R,R,R,R,R,R
2124,Pennsylvania,Crawford,42039,R,R,R,R,R,R,R,R
2125,Pennsylvania,Cumberland,42041,R,R,R,R,R,R,R,R
2126,Pennsylvania,Dauphin,42043,R,R,R,R,D,D,D,D
2127,Pennsylvania,Delaware,42045,D,D,D,D,D,D,D,D
2128,Pennsylvania,Elk,42047,D,D,R,R,D,R,R,R
2129,Pennsylvania,Erie,42049,D,D,D,D,D,D,R,D
2130,Pennsylvania,Fayette,42051,D,D,D,D,R,R,R,R
2131,Pennsylvania,Forest,42053,D,D,R,R,R,R,R,R
2132,Pennsylvania,Franklin,42055,R,R,R,R,R,R,R,R
2133,Pennsylvania,Fulton,42057,R,R,R,R,R,R,R,R
2134,Pennsylvania,Greene,42059,D,D,D,R,R,R,R,R
2135,Pennsylvania,Huntingdon,42061,R,R,R,R,R,R,R,R
2136,Pennsylvania,Indiana,42063,D,D,R,R,R,R,R,R
2137,Pennsylvania,Jefferson,42065,R,R,R,R,R,R,R,R
2138,Pennsylvania,Juniata,42067,R,R,R,R,R,R,R,R
2139,Pennsylvania,Lackawanna,42069,D,D,D,D,D,D,D,D
2140,Pennsylvania,Lancaster,42071,R,R,R,R,R,R,R,R
2141,Pennsylvania,Lawrence,42073,D,D,D,R,R,R,R,R
2142,Pennsylvania,Lebanon,42075,R,R,R,R,R,R,R,R
2143,Pennsylvania,Lehigh,42077,D,D,D,D,D,D,D,D
2144,Pennsylvania,Luzerne,42079,D,D,D,D,D,D,R,R
2145,Pennsylvania,Lycoming,42081,R,R,R,R,R,R,R,R
2146,Pennsylvania,Mercer,42085,D,D,D,R,R,R,R,R
2147,Pennsylvania,Mifflin,42087,R,R,R,R,R,R,R,R
2148,Pennsylvania,Monroe,42089,R,R,R,R,D,D,D,D
2149,Pennsylvania,Montgomery,42091,D,D,D,D,D,D,D,D
2150,Pennsylvania,Montour,42093,R,R,R,R,R,R,R,R
2151,Pennsylvania,Northampton,42095,D,D,D,D,D,D,R,D
2152,Pennsylvania,Northumberland,42097,R,R,R,R,R,R,R,R
2153,Pennsylvania,Perry,42099,R,R,R,R,R,R,R,R
2154,Pennsylvania,Philadelphia,42101,D,D,D,D,D,D,D,D
2155,Pennsylvania,Pike,42103,R,R,R,R,R,R,R,R
2156,Pennsylvania,Potter,42105,R,R,R,R,R,R,R,R
2157,Pennsylvania,Schuylkill,42107,R,D,R,R,R,R,R,R
2158,Pennsylvania,Snyder,42109,R,R,R,R,R,R,R,R
2159,Pennsylvania,Somerset,42111,R,R,R,R,R,R,R,R
2160,Pennsylvania,Sullivan,42113,R,R,R,R,R,R,R,R
2161,Pennsylvania,Susquehanna,42115,R,R,R,R,R,R,R,R
2162,Pennsylvania,Tioga,42117,R,R,R,R,R,R,R,R
2163,Pennsylvania,Union,42119,R,R,R,R,R,R,R,R
2164,Pennsylvania,Venango,42121,R,R,R,R,R,R,R,R
2165,Pennsylvania,Warren,42123,D,D,R,R,R,R,R,R
2166,Pennsylvania,Washington,42125,D,D,D,D,R,R,R,R
2167,Pennsylvania,Wayne,42127,R,R,R,R,R,R,R,R
2168,Pennsylvania,Westmoreland,42129,D,D,R,R,R,R,R,R
2169,Pennsylvania,Wyoming,42131,R,R,R,R,R,R,R,R
2170,Pennsylvania,York,42133,R,R,R,R,R,R,R,R
2171,Rhode Island,Bristol,44001,D,D,D,D,D,D,D,D
2172,Rhode Island,Kent,44003,D,D,D,D,D,D,D,D
2173,Rhode Island,Newport,44005,D,D,D,D,D,D,D,D
2174,Rhode Island,Providence,44007,D,D,D,D,D,D,D,D
2175,Rhode Island,Washington,44009,D,D,D,D,D,D,D,D
2176,South Carolina,Abbeville,45001,D,D,R,R,R,R,R,R
2177,South Carolina,Aiken,45003,R,R,R,R,R,R,R,R
2178,South Carolina,Allendale,45005,D,D,D,D,D,D,D,D
2179,South Carolina,Anderson,45007,R,R,R,R,R,R,R,R
2180,South Carolina,Bamberg,45009,D,D,D,D,D,D,D,D
2181,South Carolina,Barnwell,45011,R,R,R,R,D,D,R,R
2182,South Carolina,Beaufort,45013,R,R,R,R,R,R,R,R
2183,South Carolina,Berkeley,45015,R,R,R,R,R,R,R,R
2184,South Carolina,Calhoun,45017,D,D,R,R,D,D,R,R
2185,South Carolina,Charleston,45019,R,R,R,R,D,D,D,D
2186,South Carolina,Cherokee,45021,R,R,R,R,R,R,R,R
2187,South Carolina,Chester,45023,D,D,D,R,D,D,R,R
2188,South Carolina,Chesterfield,45025,D,D,R,R,R,R,R,R
2189,South Carolina,Clarendon,45027,D,D,D,D,D,D,D,R
2190,South Carolina,Colleton,45029,D,D,R,R,D,D,R,R
2191,South Carolina,Darlington,45031,D,D,R,R,R,D,R,R
2192,South Carolina,Dillon,45033,D,D,D,D,D,D,D,R
2193,South Carolina,Dorchester,45035,R,R,R,R,R,R,R,R
2194,South Carolina,Edgefield,45037,D,R,R,R,R,R,R,R
2195,South Carolina,Fairfield,45039,D,D,D,D,D,D,D,D
2196,South Carolina,Florence,45041,R,R,R,R,R,R,R,R
2197,South Carolina,Georgetown,45043,D,D,R,R,R,R,R,R
2198,South Carolina,Greenwood,45047,R,R,R,R,R,R,R,R
2199,South Carolina,Hampton,45049,D,D,D,D,D,D,D,D
2200,South Carolina,Horry,45051,R,R,R,R,R,R,R,R
2201,South Carolina,Jasper,45053,D,D,D,D,D,D,D,D
2202,South Carolina,Kershaw,45055,R,R,R,R,R,R,R,R
2203,South Carolina,Lancaster,45057,D,D,R,R,R,R,R,R
2204,South Carolina,Laurens,45059,R,R,R,R,R,R,R,R
2205,South Carolina,Lee,45061,D,D,D,D,D,D,D,D
2206,South Carolina,Lexington,45063,R,R,R,R,R,R,R,R
2207,South Carolina,Marion,45067,D,D,D,D,D,D,D,D
2208,South Carolina,Marlboro,45069,D,D,D,D,D,D,D,D
2209,South Carolina,Newberry,45071,R,R,R,R,R,R,R,R
2210,South Carolina,Oconee,45073,R,R,R,R,R,R,R,R
2211,South Carolina,Orangeburg,45075,D,D,D,D,D,D,D,D
2212,South Carolina,Pickens,45077,R,R,R,R,R,R,R,R
2213,South Carolina,Saluda,45081,R,R,R,R,R,R,R,R
2214,South Carolina,Spartanburg,45083,R,R,R,R,R,R,R,R
2215,South Carolina,Sumter,45085,R,D,R,D,D,D,D,D
2216,South Carolina,Union,45087,R,D,R,R,R,R,R,R
2217,South Carolina,Williamsburg,45089,D,D,D,D,D,D,D,D
2218,South Carolina,York,45091,R,R,R,R,R,R,R,R
2219,South Dakota,Aurora,46003,D,R,R,R,R,R,R,R
2220,South Dakota,Beadle,46005,D,D,R,R,R,R,R,R
2221,South Dakota,Bennett,46007,R,R,R,R,R,R,R,R
2222,South Dakota,Bon Homme,46009,D,D,R,R,R,R,R,R
2223,South Dakota,Brookings,46011,R,R,R,R,D,R,R,R
