State FIPS Code,County FIPS Code,County,Year,Labor Force Size,Employed,Unemployed,Unemployment Rate
38,83,Sheridan,2018,689,659,30,4.4
38,85,Sioux,2018,1252,1202,50,4.0
38,87,Slope,2018,401,393,8,2.0
38,89,Stark,2018,18346,17926,420,2.3
38,91,Steele,2018,1006,987,19,1.9
38,93,Stutsman,2018,10610,10359,251,2.4
38,95,Towner,2018,1194,1165,29,2.4
38,97,Traill,2018,4464,4352,112,2.5
38,99,Walsh,2018,5312,5154,158,3.0
38,101,Ward,2018,32040,31172,868,2.7
38,103,Wells,2018,1996,1938,58,2.9
38,105,Williams,2018,23873,23418,455,1.9
39,1,Adams,2018,10924,10155,769,7.0
39,3,Allen,2018,48014,45870,2144,4.5
39,5,Ashland,2018,26240,25043,1197,4.6
39,7,Ashtabula,2018,44525,42193,2332,5.2
39,9,Athens,2018,27926,26348,1578,5.7
39,11,Auglaize,2018,24698,23889,809,3.3
39,13,Belmont,2018,30616,28941,1675,5.5
39,15,Brown,2018,19497,18450,1047,5.4
39,17,Butler,2018,194053,186022,8031,4.1
39,19,Carroll,2018,13007,12318,689,5.3
39,21,Champaign,2018,19952,19192,760,3.8
39,23,Clark,2018,63240,60354,2886,4.6
39,25,Clermont,2018,106265,101909,4356,4.1
39,27,Clinton,2018,17595,16672,923,5.2
39,29,Columbiana,2018,47357,44920,2437,5.1
39,31,Coshocton,2018,14443,13553,890,6.2
39,33,Crawford,2018,18068,17121,947,5.2
39,35,Cuyahoga,2018,614701,584797,29904,4.9
39,37,Darke,2018,25922,24915,1007,3.9
39,39,Defiance,2018,18246,17441,805,4.4
39,41,Delaware,2018,109288,105585,3703,3.4
39,43,Erie,2018,37999,35880,2119,5.6
39,45,Fairfield,2018,77352,74208,3144,4.1
39,47,Fayette,2018,14130,13547,583,4.1
39,49,Franklin,2018,691224,664827,26397,3.8
39,51,Fulton,2018,22379,21396,983,4.4
39,53,Gallia,2018,12322,11579,743,6.0
39,55,Geauga,2018,49240,47261,1979,4.0
39,57,Greene,2018,82916,79570,3346,4.0
39,59,Guernsey,2018,18802,17766,1036,5.5
39,61,Hamilton,2018,413703,396703,17000,4.1
39,63,Hancock,2018,41457,40043,1414,3.4
39,65,Hardin,2018,14052,13439,613,4.4
39,67,Harrison,2018,6945,6582,363,5.2
39,69,Henry,2018,13333,12676,657,4.9
39,71,Highland,2018,17184,16235,949,5.5
39,73,Hocking,2018,12994,12332,662,5.1
39,75,Holmes,2018,20706,20030,676,3.3
39,77,Huron,2018,28031,26383,1648,5.9
39,79,Jackson,2018,12822,11987,835,6.5
39,81,Jefferson,2018,27747,26005,1742,6.3
39,83,Knox,2018,31462,30097,1365,4.3
39,85,Lake,2018,126716,121198,5518,4.4
39,87,Lawrence,2018,23859,22528,1331,5.6
39,89,Licking,2018,89658,86104,3554,4.0
39,91,Logan,2018,23187,22326,861,3.7
39,93,Lorain,2018,154302,146567,7735,5.0
39,95,Lucas,2018,210182,199184,10998,5.2
39,97,Madison,2018,20640,19854,786,3.8
39,99,Mahoning,2018,104499,98339,6160,5.9
39,101,Marion,2018,28546,27285,1261,4.4
39,103,Medina,2018,97728,93868,3860,3.9
39,105,Meigs,2018,8989,8340,649,7.2
39,107,Mercer,2018,23686,23036,650,2.7
39,109,Miami,2018,53867,51763,2104,3.9
39,111,Monroe,2018,5202,4799,403,7.7
39,113,Montgomery,2018,251649,240245,11404,4.5
39,115,Morgan,2018,6729,6326,403,6.0
39,117,Morrow,2018,16698,15929,769,4.6
39,119,Muskingum,2018,39651,37552,2099,5.3
39,121,Noble,2018,4782,4463,319,6.7
39,123,Ottawa,2018,21156,19823,1333,6.3
39,125,Paulding,2018,8774,8417,357,4.1
39,127,Perry,2018,15796,14906,890,5.6
39,129,Pickaway,2018,26228,25099,1129,4.3
39,131,Pike,2018,10896,10188,708,6.5
39,133,Portage,2018,87176,83205,3971,4.6
39,135,Preble,2018,21221,20357,864,4.1
39,137,Putnam,2018,18711,18085,626,3.3
39,139,Richland,2018,52969,50372,2597,4.9
39,141,Ross,2018,34884,33305,1579,4.5
39,143,Sandusky,2018,30958,29558,1400,4.5
39,145,Scioto,2018,29046,27092,1954,6.7
39,147,Seneca,2018,27283,26081,1202,4.4
39,149,Shelby,2018,24039,23137,902,3.8
39,151,Stark,2018,186540,177403,9137,4.9
39,153,Summit,2018,272074,259399,12675,4.7
39,155,Trumbull,2018,87857,82400,5457,6.2
39,157,Tuscarawas,2018,44675,42641,2034,4.6
39,159,Union,2018,28704,27708,996,3.5
39,161,Van Wert,2018,14443,13936,507,3.5
39,163,Vinton,2018,5513,5171,342,6.2
39,165,Warren,2018,118515,113954,4561,3.8
39,167,Washington,2018,27227,25699,1528,5.6
39,169,Wayne,2018,61259,59054,2205,3.6
39,171,Williams,2018,19000,18311,689,3.6
39,173,Wood,2018,70969,68133,2836,4.0
39,175,Wyandot,2018,12744,12335,409,3.2
40,1,Adair,2018,8164,7838,326,4.0
40,3,Alfalfa,2018,2898,2838,60,2.1
40,5,Atoka,2018,5064,4863,201,4.0
40,7,Beaver,2018,3015,2957,58,1.9
40,9,Beckham,2018,11409,11126,283,2.5
40,11,Blaine,2018,4480,4394,86,1.9
40,13,Bryan,2018,20939,20303,636,3.0
40,15,Caddo,2018,12111,11695,416,3.4
40,17,Canadian,2018,73485,71538,1947,2.6
40,19,Carter,2018,22115,21369,746,3.4
40,21,Cherokee,2018,18794,18034,760,4.0
40,23,Choctaw,2018,5683,5411,272,4.8
40,25,Cimarron,2018,1377,1352,25,1.8
40,27,Cleveland,2018,141477,137546,3931,2.8
40,29,Coal,2018,2291,2209,82,3.6
40,31,Comanche,2018,48291,46481,1810,3.7
40,33,Cotton,2018,2734,2652,82,3.0
40,35,Craig,2018,6086,5884,202,3.3
40,37,Creek,2018,31449,30300,1149,3.7
40,39,Custer,2018,15665,15299,366,2.3
40,41,Delaware,2018,17940,17264,676,3.8
40,43,Dewey,2018,2767,2717,50,1.8
40,45,Ellis,2018,2199,2153,46,2.1
40,47,Garfield,2018,27201,26409,792,2.9
40,49,Garvin,2018,12665,12268,397,3.1
40,51,Grady,2018,26283,25510,773,2.9
40,53,Grant,2018,2735,2681,54,2.0
40,55,Greer,2018,1963,1887,76,3.9
40,57,Harmon,2018,1207,1173,34,2.8
40,59,Harper,2018,1793,1754,39,2.2
40,61,Haskell,2018,4212,4006,206,4.9
40,63,Hughes,2018,5350,5136,214,4.0
40,65,Jackson,2018,10745,10434,311,2.9
40,67,Jefferson,2018,2582,2499,83,3.2
40,69,Johnston,2018,5195,5048,147,2.8
40,71,Kay,2018,18898,18053,845,4.5
40,73,Kingfisher,2018,8921,8740,181,2.0
40,75,Kiowa,2018,3522,3382,140,4.0
40,77,Latimer,2018,3210,3026,184,5.7
40,79,Le Flore,2018,19161,18314,847,4.4
40,81,Lincoln,2018,15676,15142,534,3.4
40,83,Logan,2018,21940,21299,641,2.9
40,85,Love,2018,6429,6297,132,2.1
40,87,McClain,2018,19522,19004,518,2.7
40,89,McCurtain,2018,14125,13383,742,5.3
40,91,McIntosh,2018,6850,6464,386,5.6
40,93,Major,2018,4009,3927,82,2.0
40,95,Marshall,2018,6742,6498,244,3.6
40,97,Mayes,2018,19807,19170,637,3.2
40,99,Murray,2018,6480,6299,181,2.8
40,101,Muskogee,2018,29196,28072,1124,3.8
40,103,Noble,2018,5724,5582,142,2.5
40,105,Nowata,2018,4616,4431,185,4.0
40,107,Okfuskee,2018,4496,4292,204,4.5
40,109,Oklahoma,2018,381623,369491,12132,3.2
40,111,Okmulgee,2018,15614,14874,740,4.7
40,113,Osage,2018,20668,19816,852,4.1
40,115,Ottawa,2018,14355,13880,475,3.3
40,117,Pawnee,2018,7344,7052,292,4.0
40,119,Payne,2018,38647,37557,1090,2.8
40,121,Pittsburg,2018,17851,17191,660,3.7
40,123,Pontotoc,2018,18654,18104,550,2.9
40,125,Pottawatomie,2018,32566,31407,1159,3.6
40,127,Pushmataha,2018,4492,4268,224,5.0
40,129,Roger Mills,2018,1876,1833,43,2.3
40,131,Rogers,2018,44878,43457,1421,3.2
40,133,Seminole,2018,9488,9058,430,4.5
40,135,Sequoyah,2018,16332,15656,676,4.1
40,137,Stephens,2018,18510,17810,700,3.8
40,139,Texas,2018,9024,8788,236,2.6
40,141,Tillman,2018,3098,2987,111,3.6
40,143,Tulsa,2018,321834,311491,10343,3.2
40,145,Wagoner,2018,37784,36582,1202,3.2
40,147,Washington,2018,22911,22054,857,3.7
40,149,Washita,2018,5272,5118,154,2.9
40,151,Woods,2018,4643,4548,95,2.0
40,153,Woodward,2018,9264,9022,242,2.6
41,1,Baker,2018,7090,6722,368,5.2
41,3,Benton,2018,48005,46528,1477,3.1
41,5,Clackamas,2018,217156,209287,7869,3.6
41,7,Clatsop,2018,19178,18416,762,4.0
41,9,Columbia,2018,24210,23021,1189,4.9
41,11,Coos,2018,26118,24750,1368,5.2
41,13,Crook,2018,9461,8914,547,5.8
41,15,Curry,2018,8907,8383,524,5.9
41,17,Deschutes,2018,94640,90767,3873,4.1
41,19,Douglas,2018,46273,43865,2408,5.2
41,21,Gilliam,2018,854,822,32,3.7
41,23,Grant,2018,3123,2909,214,6.9
41,25,Harney,2018,3519,3314,205,5.8
41,27,Hood River,2018,14414,13949,465,3.2
41,29,Jackson,2018,103776,98976,4800,4.6
41,31,Jefferson,2018,10129,9594,535,5.3
41,33,Josephine,2018,35456,33548,1908,5.4
41,35,Klamath,2018,29412,27601,1811,6.2
41,37,Lake,2018,3562,3369,193,5.4
41,39,Lane,2018,180495,172655,7840,4.3
41,41,Lincoln,2018,20960,19969,991,4.7
41,43,Linn,2018,58482,55812,2670,4.6
41,45,Malheur,2018,12380,11831,549,4.4
41,47,Marion,2018,160293,153613,6680,4.2
41,49,Morrow,2018,5710,5472,238,4.2
41,51,Multnomah,2018,450380,434317,16063,3.6
41,53,Polk,2018,39493,37822,1671,4.2
41,55,Sherman,2018,895,860,35,3.9
41,57,Tillamook,2018,11793,11293,500,4.2
41,59,Umatilla,2018,36367,34626,1741,4.8
41,61,Union,2018,11894,11276,618,5.2
41,63,Wallowa,2018,3386,3190,196,5.8
41,65,Wasco,2018,13296,12746,550,4.1
41,67,Washington,2018,321225,310412,10813,3.4
41,69,Wheeler,2018,719,695,24,3.3
41,71,Yamhill,2018,54213,52253,1960,3.6
42,1,Adams,2018,55160,53282,1878,3.4
42,3,Allegheny,2018,644791,617815,26976,4.2
42,5,Armstrong,2018,32071,30405,1666,5.2
42,7,Beaver,2018,83640,79690,3950,4.7
42,9,Bedford,2018,23656,22555,1101,4.7
42,11,Berks,2018,212972,203774,9198,4.3
42,13,Blair,2018,59442,56851,2591,4.4
42,15,Bradford,2018,28888,27584,1304,4.5
42,17,Bucks,2018,340799,327529,13270,3.9
42,19,Butler,2018,99262,95269,3993,4.0
42,21,Cambria,2018,58243,55111,3132,5.4
42,23,Cameron,2018,2138,2027,111,5.2
42,25,Carbon,2018,31734,30073,1661,5.2
42,27,Centre,2018,79616,76931,2685,3.4
42,29,Chester,2018,282820,273520,9300,3.3
42,31,Clarion,2018,17404,16537,867,5.0
42,33,Clearfield,2018,35743,33896,1847,5.2
42,35,Clinton,2018,18366,17357,1009,5.5
42,37,Columbia,2018,33498,31854,1644,4.9
42,39,Crawford,2018,38909,37025,1884,4.8
42,41,Cumberland,2018,130673,126163,4510,3.5
42,43,Dauphin,2018,142727,136844,5883,4.1
42,45,Delaware,2018,296091,283764,12327,4.2
42,47,Elk,2018,15872,15240,632,4.0
42,49,Erie,2018,129236,122945,6291,4.9
42,51,Fayette,2018,56849,53407,3442,6.1
42,53,Forest,2018,1820,1703,117,6.4
42,55,Franklin,2018,76975,74022,2953,3.8
42,57,Fulton,2018,7866,7545,321,4.1
42,59,Greene,2018,16602,15765,837,5.0
42,61,Huntingdon,2018,19823,18735,1088,5.5
42,63,Indiana,2018,38785,36811,1974,5.1
42,65,Jefferson,2018,20520,19533,987,4.8
42,67,Juniata,2018,12460,11941,519,4.2
42,69,Lackawanna,2018,105349,100347,5002,4.7
42,71,Lancaster,2018,282318,272393,9925,3.5
42,73,Lawrence,2018,40815,38666,2149,5.3
42,75,Lebanon,2018,71256,68465,2791,3.9
42,77,Lehigh,2018,191107,181986,9121,4.8
42,79,Luzerne,2018,158003,149146,8857,5.6
42,81,Lycoming,2018,57343,54499,2844,5.0
42,83,McKean,2018,17825,16938,887,5.0
42,85,Mercer,2018,49952,47516,2436,4.9
42,87,Mifflin,2018,20783,19776,1007,4.8
42,89,Monroe,2018,82390,77819,4571,5.5
42,91,Montgomery,2018,450466,434392,16074,3.6
42,93,Montour,2018,9096,8768,328,3.6
42,95,Northampton,2018,159724,152400,7324,4.6
42,97,Northumberland,2018,43112,40773,2339,5.4
42,99,Perry,2018,24238,23299,939,3.9
42,101,Philadelphia/city,2018,710522,669685,40837,5.7
42,103,Pike,2018,25104,23723,1381,5.5
42,105,Potter,2018,7181,6785,396,5.5
42,107,Schuylkill,2018,66142,62598,3544,5.4
42,109,Snyder,2018,20311,19476,835,4.1
42,111,Somerset,2018,33556,31784,1772,5.3
42,113,Sullivan,2018,2691,2553,138,5.1
42,115,Susquehanna,2018,20466,19618,848,4.1
42,117,Tioga,2018,18849,17841,1008,5.3
42,119,Union,2018,19611,18849,762,3.9
42,121,Venango,2018,22441,21302,1139,5.1
42,123,Warren,2018,19061,18183,878,4.6
42,125,Washington,2018,106362,101602,4760,4.5
42,127,Wayne,2018,22401,21305,1096,4.9
42,129,Westmoreland,2018,180069,171832,8237,4.6
42,131,Wyoming,2018,13612,12973,639,4.7
42,133,York,2018,234556,225167,9389,4.0
44,1,Bristol,2018,26109,25205,904,3.5
44,3,Kent,2018,91101,87742,3359,3.7
44,5,Newport,2018,44452,42868,1584,3.6
44,7,Providence,2018,327036,312667,14369,4.4
44,9,Washington,2018,69525,67039,2486,3.6
45,1,Abbeville,2018,9893,9504,389,3.9
45,3,Aiken,2018,73715,71286,2429,3.3
45,5,Allendale,2018,2751,2596,155,5.6
45,7,Anderson,2018,89696,86838,2858,3.2
45,9,Bamberg,2018,4986,4667,319,6.4
45,11,Barnwell,2018,8273,7885,388,4.7
45,13,Beaufort,2018,75591,73184,2407,3.2
45,15,Berkeley,2018,101102,98081,3021,3.0
45,17,Calhoun,2018,6488,6213,275,4.2
45,19,Charleston,2018,205633,199983,5650,2.7
45,21,Cherokee,2018,24948,24055,893,3.6
45,23,Chester,2018,13032,12404,628,4.8
45,25,Chesterfield,2018,21783,21087,696,3.2
45,27,Clarendon,2018,12504,11927,577,4.6
45,29,Colleton,2018,16637,15980,657,3.9
45,31,Darlington,2018,29960,28768,1192,4.0
45,33,Dillon,2018,12503,11910,593,4.7
45,35,Dorchester,2018,75968,73709,2259,3.0
45,37,Edgefield,2018,10569,10206,363,3.4
45,39,Fairfield,2018,9560,8972,588,6.2
45,41,Florence,2018,65989,63635,2354,3.6
45,43,Georgetown,2018,25240,24101,1139,4.5
45,45,Greenville,2018,250548,243333,7215,2.9
45,47,Greenwood,2018,30840,29730,1110,3.6
45,49,Hampton,2018,8290,8011,279,3.4
45,51,Horry,2018,144473,138357,6116,4.2
45,53,Jasper,2018,12315,11951,364,3.0
45,55,Kershaw,2018,28753,27745,1008,3.5
45,57,Lancaster,2018,39963,38469,1494,3.7
45,59,Laurens,2018,29703,28656,1047,3.5
45,61,Lee,2018,6535,6239,296,4.5
45,63,Lexington,2018,147363,143194,4169,2.8
45,65,McCormick,2018,3378,3262,116,3.4
45,67,Marion,2018,12827,12129,698,5.4
45,69,Marlboro,2018,9107,8654,453,5.0
45,71,Newberry,2018,18821,18248,573,3.0
45,73,Oconee,2018,34508,33364,1144,3.3
45,75,Orangeburg,2018,34155,32213,1942,5.7
45,77,Pickens,2018,56507,54645,1862,3.3
45,79,Richland,2018,195532,188870,6662,3.4
45,81,Saluda,2018,8723,8455,268,3.1
45,83,Spartanburg,2018,148927,144350,4577,3.1
45,85,Sumter,2018,43478,41747,1731,4.0
45,87,Union,2018,11350,10882,468,4.1
45,89,Williamsburg,2018,12058,11407,651,5.4
45,91,York,2018,135905,131536,4369,3.2
46,3,Aurora,2018,1559,1515,44,2.8
46,5,Beadle,2018,9551,9309,242,2.5
46,7,Bennett,2018,1076,1030,46,4.3
46,9,Bon Homme,2018,2868,2798,70,2.4
46,11,Brookings,2018,19024,18504,520,2.7
46,13,Brown,2018,20830,20270,560,2.7
46,15,Brule,2018,2505,2441,64,2.6
46,17,Buffalo,2018,706,666,40,5.7
46,19,Butte,2018,5041,4883,158,3.1
46,21,Campbell,2018,784,754,30,3.8
46,23,Charles Mix,2018,3836,3720,116,3.0
46,25,Clark,2018,1906,1834,72,3.8
46,27,Clay,2018,7248,7049,199,2.7
46,29,Codington,2018,15342,14901,441,2.9
46,31,Corson,2018,1387,1333,54,3.9
46,33,Custer,2018,3998,3843,155,3.9
46,35,Davison,2018,11030,10756,274,2.5
46,37,Day,2018,2780,2666,114,4.1
46,39,Deuel,2018,2163,2071,92,4.3
46,41,Dewey,2018,2215,2030,185,8.4
46,43,Douglas,2018,1565,1526,39,2.5
46,45,Edmunds,2018,2062,2010,52,2.5
46,47,Fall River,2018,3002,2894,108,3.6
46,49,Faulk,2018,1095,1064,31,2.8
46,51,Grant,2018,4440,4304,136,3.1
46,53,Gregory,2018,2041,1978,63,3.1
46,55,Haakon,2018,1070,1043,27,2.5
46,57,Hamlin,2018,3244,3147,97,3.0
46,59,Hand,2018,1809,1770,39,2.2
46,61,Hanson,2018,1749,1671,78,4.5
46,63,Harding,2018,730,713,17,2.3
46,65,Hughes,2018,9885,9645,240,2.4
46,67,Hutchinson,2018,3572,3479,93,2.6
46,69,Hyde,2018,678,659,19,2.8
46,71,Jackson,2018,1280,1220,60,4.7
46,73,Jerauld,2018,1115,1089,26,2.3
46,75,Jones,2018,554,540,14,2.5
46,77,Kingsbury,2018,2657,2584,73,2.7
46,79,Lake,2018,6638,6423,215,3.2
46,81,Lawrence,2018,13055,12691,364,2.8
46,83,Lincoln,2018,33856,33107,749,2.2
46,85,Lyman,2018,1696,1629,67,4.0
46,87,McCook,2018,3039,2966,73,2.4
46,89,McPherson,2018,1021,984,37,3.6
46,91,Marshall,2018,2422,2334,88,3.6
46,93,Meade,2018,13998,13555,443,3.2
46,95,Mellette,2018,746,712,34,4.6
46,97,Miner,2018,1193,1162,31,2.6
46,99,Minnehaha,2018,110591,107816,2775,2.5
46,101,Moody,2018,4003,3889,114,2.8
46,102,Oglala Lakota,2018,3560,3208,352,9.9
46,103,Pennington,2018,56062,54418,1644,2.9
46,105,Perkins,2018,1441,1402,39,2.7
46,107,Potter,2018,1090,1053,37,3.4
46,109,Roberts,2018,4835,4637,198,4.1
46,111,Sanborn,2018,1149,1117,32,2.8
46,115,Spink,2018,3236,3128,108,3.3
46,117,Stanley,2018,1834,1788,46,2.5
46,119,Sully,2018,806,786,20,2.5
46,121,Todd,2018,3133,2947,186,5.9
46,123,Tripp,2018,3101,3027,74,2.4
46,125,Turner,2018,4649,4528,121,2.6
46,127,Union,2018,8395,8143,252,3.0
46,129,Walworth,2018,2211,2107,104,4.7
46,135,Yankton,2018,11821,11525,296,2.5
46,137,Ziebach,2018,921,875,46,5.0
47,1,Anderson,2018,34173,32891,1282,3.8
47,3,Bedford,2018,20732,19957,775,3.7
47,5,Benton,2018,6884,6548,336,4.9
47,7,Bledsoe,2018,4222,3973,249,5.9
47,9,Blount,2018,62563,60553,2010,3.2
47,11,Bradley,2018,50448,48651,1797,3.6
47,13,Campbell,2018,14637,13941,696,4.8
47,15,Cannon,2018,6416,6214,202,3.1
47,17,Carroll,2018,12019,11429,590,4.9
47,19,Carter,2018,23824,22839,985,4.1
47,21,Cheatham,2018,21311,20727,584,2.7
47,23,Chester,2018,8489,8173,316,3.7
47,25,Claiborne,2018,12960,12412,548,4.2
47,27,Clay,2018,2866,2726,140,4.9
47,29,Cocke,2018,14880,14187,693,4.7
47,31,Coffee,2018,24752,23881,871,3.5
47,33,Crockett,2018,6942,6674,268,3.9
47,35,Cumberland,2018,23295,22282,1013,4.3
47,37,Davidson,2018,393529,383138,10391,2.6
47,39,Decatur,2018,4490,4265,225,5.0
47,41,DeKalb,2018,7744,7398,346,4.5
47,43,Dickson,2018,26295,25500,795,3.0
47,45,Dyer,2018,16167,15431,736,4.6
47,47,Fayette,2018,18959,18255,704,3.7
47,49,Fentress,2018,7185,6888,297,4.1
47,51,Franklin,2018,19839,19172,667,3.4
47,53,Gibson,2018,21816,20868,948,4.3
47,55,Giles,2018,15265,14711,554,3.6
47,57,Grainger,2018,9359,8990,369,3.9
47,59,Greene,2018,29787,28415,1372,4.6
47,61,Grundy,2018,4888,4673,215,4.4
47,63,Hamblen,2018,27515,26468,1047,3.8
47,65,Hamilton,2018,180666,174582,6084,3.4
47,67,Hancock,2018,2122,2019,103,4.9
47,69,Hardeman,2018,9355,8900,455,4.9
47,71,Hardin,2018,10321,9870,451,4.4
47,73,Hawkins,2018,23716,22778,938,4.0
47,75,Haywood,2018,7718,7310,408,5.3
47,77,Henderson,2018,11985,11424,561,4.7
47,79,Henry,2018,14210,13618,592,4.2
47,81,Hickman,2018,11143,10784,359,3.2
47,83,Houston,2018,3234,3058,176,5.4
47,85,Humphreys,2018,8822,8445,377,4.3
47,87,Jackson,2018,4592,4378,214,4.7
47,89,Jefferson,2018,24067,23160,907,3.8
47,91,Johnson,2018,7562,7301,261,3.5
47,93,Knox,2018,240321,233285,7036,2.9
47,95,Lake,2018,1801,1709,92,5.1
47,97,Lauderdale,2018,9658,9100,558,5.8
47,99,Lawrence,2018,18434,17696,738,4.0
47,101,Lewis,2018,5058,4835,223,4.4
47,103,Lincoln,2018,16669,16162,507,3.0
47,105,Loudon,2018,23102,22323,779,3.4
47,107,McMinn,2018,22690,21766,924,4.1
47,109,McNairy,2018,8275,7823,452,5.5
47,111,Macon,2018,10967,10617,350,3.2
47,113,Madison,2018,48609,46786,1823,3.8
47,115,Marion,2018,12307,11734,573,4.7
47,117,Marshall,2018,15432,14900,532,3.4
47,119,Maury,2018,48125,46580,1545,3.2
47,121,Meigs,2018,5058,4828,230,4.5
47,123,Monroe,2018,19951,19217,734,3.7
47,125,Montgomery,2018,83908,80687,3221,3.8
47,127,Moore,2018,3494,3388,106,3.0
47,129,Morgan,2018,7792,7444,348,4.5
47,131,Obion,2018,12253,11650,603,4.9
47,133,Overton,2018,9782,9416,366,3.7
47,135,Perry,2018,3245,3107,138,4.3
47,137,Pickett,2018,2434,2341,93,3.8
47,139,Polk,2018,7292,6986,306,4.2
47,141,Putnam,2018,34380,33158,1222,3.6
47,143,Rhea,2018,13099,12367,732,5.6
47,145,Roane,2018,23054,22108,946,4.1
47,147,Robertson,2018,37055,35893,1162,3.1
47,149,Rutherford,2018,179223,174423,4800,2.7
47,151,Scott,2018,8263,7899,364,4.4
47,153,Sequatchie,2018,6086,5824,262,4.3
47,155,Sevier,2018,53129,51290,1839,3.5
47,157,Shelby,2018,441190,422970,18220,4.1
47,159,Smith,2018,9197,8918,279,3.0
47,161,Stewart,2018,5292,5031,261,4.9
47,163,Sullivan,2018,70267,67692,2575,3.7
47,165,Sumner,2018,99657,96899,2758,2.8
47,167,Tipton,2018,27952,26780,1172,4.2
47,169,Trousdale,2018,5286,5116,170,3.2
47,171,Unicoi,2018,7029,6685,344,4.9
47,173,Union,2018,7509,7205,304,4.0
47,175,Van Buren,2018,2059,1962,97,4.7
47,177,Warren,2018,16730,16068,662,4.0
47,179,Washington,2018,59929,57821,2108,3.5
47,181,Wayne,2018,6138,5844,294,4.8
47,183,Weakley,2018,15943,15272,671,4.2
47,185,White,2018,12243,11805,438,3.6
47,187,Williamson,2018,124964,121868,3096,2.5
47,189,Wilson,2018,74590,72529,2061,2.8
48,1,Anderson,2018,23388,22658,730,3.1
48,3,Andrews,2018,9410,9182,228,2.4
48,5,Angelina,2018,36038,34459,1579,4.4
48,7,Aransas,2018,9566,8995,571,6.0
48,9,Archer,2018,4140,4013,127,3.1
48,11,Armstrong,2018,921,896,25,2.7
48,13,Atascosa,2018,21406,20595,811,3.8
48,15,Austin,2018,13860,13349,511,3.7
48,17,Bailey,2018,2619,2503,116,4.4
48,19,Bandera,2018,9936,9596,340,3.4
48,21,Bastrop,2018,41659,40245,1414,3.4
48,23,Baylor,2018,1555,1505,50,3.2
48,25,Bee,2018,9939,9431,508,5.1
48,27,Bell,2018,142567,136627,5940,4.2
48,29,Bexar,2018,935933,904406,31527,3.4
48,31,Blanco,2018,6247,6083,164,2.6
48,33,Borden,2018,343,332,11,3.2
48,35,Bosque,2018,8215,7908,307,3.7
48,37,Bowie,2018,39469,37513,1956,5.0
48,39,Brazoria,2018,176525,168471,8054,4.6
48,41,Brazos,2018,116443,113099,3344,2.9
48,43,Brewster,2018,4043,3907,136,3.4
48,45,Briscoe,2018,559,537,22,3.9
48,47,Brooks,2018,2451,2293,158,6.4
48,49,Brown,2018,16017,15417,600,3.7
48,51,Burleson,2018,8222,7924,298,3.6
48,53,Burnet,2018,22912,22247,665,2.9
48,55,Caldwell,2018,19086,18385,701,3.7
48,57,Calhoun,2018,11207,10745,462,4.1
48,59,Callahan,2018,5982,5780,202,3.4
48,61,Cameron,2018,165896,155629,10267,6.2
48,63,Camp,2018,4999,4753,246,4.9
48,65,Carson,2018,2994,2909,85,2.8
48,67,Cass,2018,12294,11671,623,5.1
48,69,Castro,2018,3463,3363,100,2.9
48,71,Chambers,2018,19267,18224,1043,5.4
48,73,Cherokee,2018,20893,20028,865,4.1
48,75,Childress,2018,2950,2872,78,2.6
48,77,Clay,2018,4924,4767,157,3.2
48,79,Cochran,2018,1099,1051,48,4.4
48,81,Coke,2018,1454,1404,50,3.4
48,83,Coleman,2018,2938,2822,116,3.9
48,85,Collin,2018,551297,532841,18456,3.3
48,87,Collingsworth,2018,1181,1144,37,3.1
48,89,Colorado,2018,9672,9352,320,3.3
48,91,Comal,2018,72354,70032,2322,3.2
48,93,Comanche,2018,5370,5177,193,3.6
48,95,Concho,2018,1097,1057,40,3.6
48,97,Cooke,2018,19169,18573,596,3.1
48,99,Coryell,2018,23890,22883,1007,4.2
48,101,Cottle,2018,531,508,23,4.3
48,103,Crane,2018,1780,1711,69,3.9
48,105,Crockett,2018,1633,1585,48,2.9
48,107,Crosby,2018,2485,2369,116,4.7
48,109,Culberson,2018,975,945,30,3.1
48,111,Dallam,2018,4039,3956,83,2.1
48,113,Dallas,2018,1336429,1285401,51028,3.8
48,115,Dawson,2018,4562,4365,197,4.3
48,117,Deaf Smith,2018,8422,8185,237,2.8
48,119,Delta,2018,2445,2360,85,3.5
48,121,Denton,2018,483589,468029,15560,3.2
48,123,DeWitt,2018,9720,9415,305,3.1
48,125,Dickens,2018,673,644,29,4.3
48,127,Dimmit,2018,7356,7134,222,3.0
48,129,Donley,2018,1558,1504,54,3.5
48,131,Duval,2018,5064,4798,266,5.3
48,133,Eastland,2018,8670,8379,291,3.4
48,135,Ector,2018,85609,83282,2327,2.7
48,137,Edwards,2018,883,858,25,2.8
48,139,Ellis,2018,90662,87642,3020,3.3
48,141,El Paso,2018,358273,343062,15211,4.2
48,143,Erath,2018,20745,20102,643,3.1
48,145,Falls,2018,6511,6256,255,3.9
48,147,Fannin,2018,16453,15942,511,3.1
48,149,Fayette,2018,12593,12238,355,2.8
48,151,Fisher,2018,1650,1597,53,3.2
48,153,Floyd,2018,2670,2531,139,5.2
48,155,Foard,2018,584,567,17,2.9
48,157,Fort Bend,2018,386448,371033,15415,4.0
48,159,Franklin,2018,4565,4375,190,4.2
48,161,Freestone,2018,6552,6165,387,5.9
48,163,Frio,2018,10184,9892,292,2.9
48,165,Gaines,2018,9423,9181,242,2.6
